region_count,nuclei_count,weak_count,medium_count,strong_count,positive_nuclei_count,tissue_pixels,positive_pixels,positive_area_pct,positive_nuclei_pct,weak_1plus_pct,medium_2plus_pct,strong_3plus_pct,pred_intensity_score,pred_percent_score,pred_final_score,pred_expression,relative_dir,file,source_image,image_path
46,47,32,6,8,47,58933,12683,21.52,100.0,69.57,13.04,17.39,3,3,9,high,1,DNMT3A_2805_block1.jpg_x2304_y768.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x2304_y768.jpg
51,54,39,8,4,54,51718,14832,28.68,100.0,76.47,15.69,7.84,2,3,6,high,1,DNMT3A_2805_block1.jpg_x2560_y1024.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x2560_y1024.jpg
41,42,33,3,5,42,58184,15184,26.1,100.0,80.49,7.32,12.2,3,3,9,high,1,DNMT3A_2805_block1.jpg_x2560_y1280.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x2560_y1280.jpg
42,44,38,1,3,44,50947,13767,27.02,100.0,90.48,2.38,7.14,2,3,6,high,1,DNMT3A_2805_block1.jpg_x2560_y1536.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x2560_y1536.jpg
40,40,31,5,4,40,32479,6760,20.81,100.0,77.5,12.5,10.0,2,3,6,high,1,DNMT3A_2805_block1.jpg_x2560_y1792.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x2560_y1792.jpg
32,30,27,3,2,30,29599,8445,28.53,100.0,84.38,9.38,6.25,2,3,6,high,1,DNMT3A_2805_block1.jpg_x2560_y768.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x2560_y768.jpg
54,56,41,9,4,56,53871,15323,28.44,100.0,75.93,16.67,7.41,2,3,6,high,1,DNMT3A_2805_block1.jpg_x256_y1024.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x256_y1024.jpg
34,52,28,3,3,52,59014,17325,29.36,100.0,82.35,8.82,8.82,2,3,6,high,1,DNMT3A_2805_block1.jpg_x256_y1280.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x256_y1280.jpg
36,48,27,5,4,48,55127,16092,29.19,100.0,75.0,13.89,11.11,2,3,6,high,1,DNMT3A_2805_block1.jpg_x256_y1536.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x256_y1536.jpg
33,41,24,6,3,41,35423,6608,18.65,100.0,72.73,18.18,9.09,2,3,6,high,1,DNMT3A_2805_block1.jpg_x256_y1792.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x256_y1792.jpg
35,37,25,8,2,37,33987,9930,29.22,100.0,71.43,22.86,5.71,2,3,6,high,1,DNMT3A_2805_block1.jpg_x256_y768.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x256_y768.jpg
61,63,48,9,4,63,61440,17723,28.85,100.0,78.69,14.75,6.56,2,3,6,high,1,DNMT3A_2805_block1.jpg_x512_y1024.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x512_y1024.jpg
49,50,42,5,2,50,59379,17183,28.94,100.0,85.71,10.2,4.08,2,3,6,high,1,DNMT3A_2805_block1.jpg_x512_y1280.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x512_y1280.jpg
48,60,40,6,2,60,60675,17702,29.18,100.0,83.33,12.5,4.17,2,3,6,high,1,DNMT3A_2805_block1.jpg_x512_y1536.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x512_y1536.jpg
37,43,28,6,3,43,60748,17592,28.96,100.0,75.68,16.22,8.11,2,3,6,high,1,DNMT3A_2805_block1.jpg_x512_y1792.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x512_y1792.jpg
51,53,37,7,7,53,55340,8636,15.61,100.0,72.55,13.73,13.73,3,3,9,high,1,DNMT3A_2805_block1.jpg_x512_y2048.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x512_y2048.jpg
19,20,17,0,2,20,17330,3321,19.16,100.0,89.47,0.0,10.53,2,3,6,high,1,DNMT3A_2805_block1.jpg_x512_y2304.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x512_y2304.jpg
56,48,49,6,1,48,51961,13359,25.71,100.0,87.5,10.71,1.79,2,3,6,high,1,DNMT3A_2805_block1.jpg_x512_y512.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x512_y512.jpg
51,54,42,4,5,54,62031,17252,27.81,100.0,82.35,7.84,9.8,2,3,6,high,1,DNMT3A_2805_block1.jpg_x512_y768.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x512_y768.jpg
57,72,43,11,3,72,61491,16450,26.75,100.0,75.44,19.3,5.26,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y1024.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y1024.jpg
67,58,50,13,4,58,60432,17450,28.88,100.0,74.63,19.4,5.97,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y1280.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y1280.jpg
53,53,39,11,3,53,60954,17719,29.07,100.0,73.58,20.75,5.66,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y1536.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y1536.jpg
43,58,37,5,1,58,57565,13614,23.65,100.0,86.05,11.63,2.33,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y1792.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y1792.jpg
36,41,28,5,3,41,52144,7766,14.89,100.0,77.78,13.89,8.33,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y2048.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y2048.jpg
33,39,23,4,6,39,52553,4645,8.84,100.0,69.7,12.12,18.18,3,3,9,high,1,DNMT3A_2805_block1.jpg_x768_y2304.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y2304.jpg
35,37,27,6,2,37,34707,6420,18.5,100.0,77.14,17.14,5.71,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y256.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y256.jpg
12,11,10,2,0,11,15147,4231,27.93,100.0,83.33,16.67,0.0,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y2560.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y2560.jpg
64,69,55,5,4,69,61071,14681,24.04,100.0,85.94,7.81,6.25,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y512.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y512.jpg
66,67,56,8,2,67,61966,14035,22.65,100.0,84.85,12.12,3.03,2,3,6,high,1,DNMT3A_2805_block1.jpg_x768_y768.jpg,DNMT3A_2805_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2805_block1.jpg_x768_y768.jpg
17,20,13,1,3,20,15649,3528,22.54,100.0,76.47,5.88,17.65,3,3,9,high,1,DNMT3A_2898_block1.jpg_x0_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x0_y1024.jpg
30,38,19,5,6,38,49338,6754,13.69,100.0,63.33,16.67,20.0,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1024_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1024_y1024.jpg
20,32,19,0,1,32,52883,15627,29.55,100.0,95.0,0.0,5.0,1,3,3,low,1,DNMT3A_2898_block1.jpg_x1024_y1536.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1024_y1536.jpg
36,48,28,6,2,48,57740,14012,24.27,100.0,77.78,16.67,5.56,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1024_y1792.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1024_y1792.jpg
43,51,20,11,12,51,51682,4409,8.53,100.0,46.51,25.58,27.91,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1024_y2048.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1024_y2048.jpg
43,51,28,11,4,51,47755,7998,16.75,100.0,65.12,25.58,9.3,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1024_y2304.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1024_y2304.jpg
25,38,21,4,0,37,44653,6004,13.45,97.37,84.0,16.0,0.0,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1024_y256.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1024_y256.jpg
30,38,19,6,5,38,43347,9443,21.78,100.0,63.33,20.0,16.67,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1024_y2560.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1024_y2560.jpg
23,32,17,5,1,32,28045,4559,16.26,100.0,73.91,21.74,4.35,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1024_y768.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1024_y768.jpg
24,34,16,3,5,34,31341,5606,17.89,100.0,66.67,12.5,20.83,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1280_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1280_y1024.jpg
41,50,34,5,2,50,51558,10576,20.51,100.0,82.93,12.2,4.88,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1280_y1280.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1280_y1280.jpg
33,39,22,5,6,39,51684,5596,10.83,100.0,66.67,15.15,18.18,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1280_y1792.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1280_y1792.jpg
35,49,27,3,5,49,46252,5793,12.52,100.0,77.14,8.57,14.29,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1280_y2048.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1280_y2048.jpg
30,36,17,7,6,36,42844,4651,10.86,100.0,56.67,23.33,20.0,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1280_y2304.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1280_y2304.jpg
18,27,13,4,1,27,46213,5936,12.84,100.0,72.22,22.22,5.56,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1280_y256.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1280_y256.jpg
28,36,17,6,5,35,35138,6018,17.13,97.22,60.71,21.43,17.86,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1280_y2560.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1280_y2560.jpg
39,45,29,3,7,45,44443,5154,11.6,100.0,74.36,7.69,17.95,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1536_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y1024.jpg
33,42,28,3,2,41,54277,10966,20.2,97.62,84.85,9.09,6.06,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1536_y1280.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y1280.jpg
38,46,24,7,7,46,55137,4293,7.79,100.0,63.16,18.42,18.42,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1536_y1536.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y1536.jpg
40,44,30,7,3,44,50912,7131,14.01,100.0,75.0,17.5,7.5,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1536_y1792.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y1792.jpg
38,44,28,7,3,44,47837,9104,19.03,100.0,73.68,18.42,7.89,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1536_y2048.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y2048.jpg
36,47,33,2,1,47,45031,9261,20.57,100.0,91.67,5.56,2.78,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1536_y2304.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y2304.jpg
30,42,16,4,10,42,48002,4245,8.84,100.0,53.33,13.33,33.33,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1536_y256.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y256.jpg
29,41,23,5,1,41,34174,9240,27.04,100.0,79.31,17.24,3.45,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1536_y2560.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y2560.jpg
33,38,18,10,5,38,45924,5462,11.89,100.0,54.55,30.3,15.15,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1536_y512.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y512.jpg
34,41,22,10,2,41,41116,7672,18.66,100.0,64.71,29.41,5.88,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1536_y768.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1536_y768.jpg
47,52,38,5,4,52,54432,8555,15.72,100.0,80.85,10.64,8.51,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1792_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y1024.jpg
40,41,28,7,5,41,50673,8365,16.51,100.0,70.0,17.5,12.5,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1792_y1280.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y1280.jpg
31,34,20,4,7,34,53534,5395,10.08,100.0,64.52,12.9,22.58,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1792_y1536.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y1536.jpg
23,35,19,2,2,35,51531,6401,12.42,100.0,82.61,8.7,8.7,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1792_y1792.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y1792.jpg
22,26,14,6,2,26,34777,8306,23.88,100.0,63.64,27.27,9.09,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1792_y2048.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y2048.jpg
22,27,17,2,3,27,34830,6793,19.5,100.0,77.27,9.09,13.64,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1792_y2304.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y2304.jpg
35,44,26,8,1,44,48538,12069,24.87,100.0,74.29,22.86,2.86,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1792_y256.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y256.jpg
36,40,23,7,6,39,48174,5472,11.36,97.5,63.89,19.44,16.67,3,3,9,high,1,DNMT3A_2898_block1.jpg_x1792_y512.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y512.jpg
45,57,34,8,3,57,50209,12472,24.84,100.0,75.56,17.78,6.67,2,3,6,high,1,DNMT3A_2898_block1.jpg_x1792_y768.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x1792_y768.jpg
54,51,37,10,7,51,59504,17056,28.66,100.0,68.52,18.52,12.96,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2048_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2048_y1024.jpg
28,36,14,10,4,36,45707,13316,29.13,100.0,50.0,35.71,14.29,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2048_y1280.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2048_y1280.jpg
26,41,19,2,5,41,52930,5620,10.62,100.0,73.08,7.69,19.23,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2048_y1536.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2048_y1536.jpg
19,25,11,5,3,25,50763,5452,10.74,100.0,57.89,26.32,15.79,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2048_y1792.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2048_y1792.jpg
29,34,28,0,1,34,47611,13626,28.62,100.0,96.55,0.0,3.45,1,3,3,low,1,DNMT3A_2898_block1.jpg_x2048_y2048.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2048_y2048.jpg
19,23,13,4,2,23,26049,4641,17.82,100.0,68.42,21.05,10.53,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2048_y2304.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2048_y2304.jpg
21,29,16,4,1,29,22369,4794,21.43,100.0,76.19,19.05,4.76,2,3,6,high,1,DNMT3A_2898_block1.jpg_x2048_y256.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2048_y256.jpg
41,49,33,5,3,49,50657,10340,20.41,100.0,80.49,12.2,7.32,2,3,6,high,1,DNMT3A_2898_block1.jpg_x2048_y768.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2048_y768.jpg
99,39,0,50,49,39,62256,16434,26.4,100.0,0.0,50.51,49.49,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2304_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2304_y1024.jpg
63,33,4,36,23,33,59183,16559,27.98,100.0,6.35,57.14,36.51,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2304_y1280.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2304_y1280.jpg
28,41,21,5,2,41,47731,5518,11.56,100.0,75.0,17.86,7.14,2,3,6,high,1,DNMT3A_2898_block1.jpg_x2304_y1536.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2304_y1536.jpg
24,30,16,4,4,30,41557,3666,8.82,100.0,66.67,16.67,16.67,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2304_y1792.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2304_y1792.jpg
19,19,11,5,3,19,21752,3278,15.07,100.0,57.89,26.32,15.79,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2304_y2048.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2304_y2048.jpg
32,32,24,5,3,32,30682,4837,15.76,100.0,75.0,15.62,9.38,2,3,6,high,1,DNMT3A_2898_block1.jpg_x2304_y512.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2304_y512.jpg
44,26,8,24,12,26,58827,17049,28.98,100.0,18.18,54.55,27.27,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2304_y768.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2304_y768.jpg
50,56,36,14,0,56,48162,8864,18.4,100.0,72.0,28.0,0.0,2,3,6,high,1,DNMT3A_2898_block1.jpg_x2560_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2560_y1024.jpg
23,28,12,7,4,28,31480,3894,12.37,100.0,52.17,30.43,17.39,3,3,9,high,1,DNMT3A_2898_block1.jpg_x2560_y1280.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2560_y1280.jpg
28,31,22,4,2,31,25017,4550,18.19,100.0,78.57,14.29,7.14,2,3,6,high,1,DNMT3A_2898_block1.jpg_x2560_y768.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x2560_y768.jpg
32,41,19,10,3,41,56558,11989,21.2,100.0,59.38,31.25,9.38,2,3,6,high,1,DNMT3A_2898_block1.jpg_x256_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x256_y1024.jpg
32,40,22,6,4,40,52911,10295,19.46,100.0,68.75,18.75,12.5,3,3,9,high,1,DNMT3A_2898_block1.jpg_x256_y1280.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x256_y1280.jpg
29,33,21,6,2,33,55201,16220,29.38,100.0,72.41,20.69,6.9,2,3,6,high,1,DNMT3A_2898_block1.jpg_x256_y1792.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x256_y1792.jpg
44,53,29,7,8,53,41690,4351,10.44,100.0,65.91,15.91,18.18,3,3,9,high,1,DNMT3A_2898_block1.jpg_x256_y2048.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x256_y2048.jpg
33,47,17,9,7,47,45229,7070,15.63,100.0,51.52,27.27,21.21,3,3,9,high,1,DNMT3A_2898_block1.jpg_x256_y768.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x256_y768.jpg
36,40,17,12,7,40,57950,16912,29.18,100.0,47.22,33.33,19.44,3,3,9,high,1,DNMT3A_2898_block1.jpg_x512_y1024.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x512_y1024.jpg
76,45,39,28,9,45,58070,15946,27.46,100.0,51.32,36.84,11.84,3,3,9,high,1,DNMT3A_2898_block1.jpg_x512_y1280.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x512_y1280.jpg
64,37,29,26,9,37,60168,17011,28.27,100.0,45.31,40.62,14.06,3,3,9,high,1,DNMT3A_2898_block1.jpg_x512_y1536.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x512_y1536.jpg
43,23,27,10,6,23,56371,16079,28.52,100.0,62.79,23.26,13.95,3,3,9,high,1,DNMT3A_2898_block1.jpg_x512_y1792.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x512_y1792.jpg
31,31,11,12,8,31,48204,4322,8.97,100.0,35.48,38.71,25.81,3,3,9,high,1,DNMT3A_2898_block1.jpg_x512_y2048.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x512_y2048.jpg
28,35,14,9,5,35,36293,5091,14.03,100.0,50.0,32.14,17.86,3,3,9,high,1,DNMT3A_2898_block1.jpg_x512_y2304.jpg,DNMT3A_2898_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_2898_block1.jpg_x512_y2304.jpg
